sequence_name	is_uk	is_cog_uk	central_sample_id	secondary_identifier	sample_date	epi_week	country	adm1	is_surveillance	is_travel_history	travel_history	lineage	uk_lineage	del_lineage	phylotype
England_MILK-351FD36_2022	Y	Y	MILK-351FD36		2022-02-02	110	UK	UK-ENG	Y			BA.1.1	UK33944	del_trans_122587	UK33944_1.3
England_MILK-351FCEE_2022	Y	Y	MILK-351FCEE		2022-02-01	110	UK	UK-ENG	Y			BA.1.1	UK30317	del_trans_115228	UK30317_1
England_MILK-35214C3_2022	Y	Y	MILK-35214C3		2022-02-02	110	UK	UK-ENG	N			BA.1	UK26308	del_trans_254096	UK26308_1.457
England_MILK-3523081_2022	Y	Y	MILK-3523081		2022-02-02	110	UK	UK-ENG	N			BA.2	UK26819	del_trans_15991	UK26819_1
England_MILK-3523C41_2022	Y	Y	MILK-3523C41		2022-02-02	110	UK	UK-ENG	Y			BA.2	UK26844	del_trans_19334	UK26844_1.1
England_MILK-3521399_2022	Y	Y	MILK-3521399		2022-02-02	110	UK	UK-ENG	N			BA.1	UK26308	del_trans_254096	UK26308_1.457
England_LSPA-34FBC34_2022	Y	Y	LSPA-34FBC34		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.1519
England_LSPA-34FBC16_2022	Y	Y	LSPA-34FBC16		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26308	del_trans_254096	UK26308_1.356
England_LSPA-3519BAB_2022	Y	Y	LSPA-3519BAB		2022-01-30	110	UK	UK-ENG	Y			BA.2	UK25640	del_trans_7085	UK25640_1
England_LSPA-3519B41_2022	Y	Y	LSPA-3519B41		2022-01-30	110	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.34
England_LSPA-3519B9C_2022	Y	Y	LSPA-3519B9C		2022-01-30	110	UK	UK-ENG	Y			BA.1	UK26070	del_trans_165224	UK26070_1.235
England_LSPA-3519B50_2022	Y	Y	LSPA-3519B50		2022-01-30	110	UK	UK-ENG	Y			BA.1.1	UK32888	del_trans_90823	UK32888_1.19.1
England_LSPA-350BABE_2022	Y	Y	LSPA-350BABE		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK46944	del_trans_373698	
England_LSPA-350BC4F_2022	Y	Y	LSPA-350BC4F		2022-02-06	111	UK	UK-ENG	N			BA.1	UK26420	del_trans_268002	UK26420_1.1.1
England_LSPA-350BDB5_2022	Y	Y	LSPA-350BDB5		2022-01-30	110	UK	UK-ENG	Y			BA.1	UK44056	del_trans_205805	UK44056_1.4
England_LSPA-350B9FD_2022	Y	Y	LSPA-350B9FD		2022-01-31	110	UK	UK-ENG	Y			BA.1.1	UK40460	del_trans_95434	UK40460_1.3
England_MILK-350929A_2022	Y	Y	MILK-350929A		2022-01-31	110	UK	UK-ENG	N			BA.1.1	UK25871	del_trans_100156	UK25871_1
England_LSPA-350BDC4_2022	Y	Y	LSPA-350BDC4		2022-01-31	110	UK	UK-ENG	Y			BA.2	UK37780	del_trans_24160	UK37780_1.15.1
England_LSPA-350B939_2022	Y	Y	LSPA-350B939		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK29120	del_trans_284794	UK29120_1
England_LSPA-35137DA_2022	Y	Y	LSPA-35137DA		2022-01-31	110	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-35134A6_2022	Y	Y	LSPA-35134A6		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1.293
England_LSPA-3513716_2022	Y	Y	LSPA-3513716		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-3512C27_2022	Y	Y	LSPA-3512C27		2022-01-30	110	UK	UK-ENG	Y			BA.1	UK26383	del_trans_257199	UK26383_1.1
England_LSPA-35128F6_2022	Y	Y	LSPA-35128F6		2022-01-30	110	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.65
England_LSPA-3513743_2022	Y	Y	LSPA-3513743		2022-01-30	110	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1.183.1
England_LSPA-35135A3_2022	Y	Y	LSPA-35135A3		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.1223
England_LSPA-35137BC_2022	Y	Y	LSPA-35137BC		2022-01-31	110	UK	UK-ENG	Y			BA.1.1	UK25667	del_trans_50661	UK25667_1.161
England_LSPA-352F5C2_2022	Y	Y	LSPA-352F5C2		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK26386	del_trans_258817	UK26386_1.66
England_LSPA-352D39D_2022	Y	Y	LSPA-352D39D		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.114
England_LSPA-352F53B_2022	Y	Y	LSPA-352F53B		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1.402.1
England_LSPA-352D6EF_2022	Y	Y	LSPA-352D6EF		2022-01-31	110	UK	UK-ENG	Y			BA.1.1	UK25670	del_trans_51055	UK25670_1.91.1
England_LSPA-352D658_2022	Y	Y	LSPA-352D658		2022-01-27	109	UK	UK-ENG	N			BA.1	UK28467	del_trans_183842	UK28467_1.30
England_LSPA-352D227_2022	Y	Y	LSPA-352D227		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-352D63A_2022	Y	Y	LSPA-352D63A		2022-01-31	110	UK	UK-ENG	Y			BA.1.1	UK41484	del_trans_125108	UK41484_1.1.1
England_LSPA-352D236_2022	Y	Y	LSPA-352D236		2022-01-31	110	UK	UK-ENG	Y			BA.1.1	UK41619	del_trans_126714	UK41619_1
England_LSPA-352F61A_2022	Y	Y	LSPA-352F61A		2022-01-31	110	UK	UK-ENG	Y			BA.1.1	UK28177	del_trans_114741	UK28177_1.1
England_LSPA-352D676_2022	Y	Y	LSPA-352D676		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK33554	del_trans_193653	UK33554_1.4.1
England_LSPA-352F4D4_2022	Y	Y	LSPA-352F4D4		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK35620	del_trans_391148	UK35620_1
England_LSPA-34FCE97_2022	Y	Y	LSPA-34FCE97		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK29000	del_trans_269138	UK29000_1.5.1
England_LSPA-34FD2A9_2022	Y	Y	LSPA-34FD2A9		2022-01-31	110	UK	UK-ENG	N			BA.1.1	UK25667	del_trans_50661	UK25667_1.950
England_LSPA-34FD045_2022	Y	Y	LSPA-34FD045		2022-01-30	110	UK	UK-ENG	Y			BA.2	UK26848	del_trans_28010	UK26848_1
England_LSPA-34FD151_2022	Y	Y	LSPA-34FD151		2022-01-31	110	UK	UK-ENG	Y			BA.2	UK25641	del_trans_23788	UK25641_1.31.1
England_LSPA-34FD24F_2022	Y	Y	LSPA-34FD24F		2022-02-06	111	UK	UK-ENG	N			BA.2	UK25641	del_trans_23788	UK25641_1.31.1
England_LSPA-34FD2C7_2022	Y	Y	LSPA-34FD2C7		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK29000	del_trans_269138	UK29000_1.5.1
England_LSPA-34FD160_2022	Y	Y	LSPA-34FD160		2022-01-31	110	UK	UK-ENG	Y			BA.1	UK26681	del_trans_344847	UK26681_1.98.3
England_LSPA-34FD35B_2022	Y	Y	LSPA-34FD35B		2022-01-31	110	UK	UK-ENG	Y			BA.1.1	UK27273	del_trans_50685	UK27273_1.2
England_MILK-351CB20_2022	Y	Y	MILK-351CB20		2022-02-01	110	UK	UK-ENG	N			BA.1	UK30947	del_trans_247895	UK30947_1
England_MILK-351CA8D_2022	Y	Y	MILK-351CA8D		2022-02-01	110	UK	UK-ENG	N			BA.1	UK40229	del_trans_79543	UK40229_1
England_MILK-351C9EA_2022	Y	Y	MILK-351C9EA		2022-02-01	110	UK	UK-ENG	N			BA.1	UK26397	del_trans_263599	UK26397_1
England_MILK-351D72B_2022	Y	Y	MILK-351D72B		2022-02-03	110	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.125
England_MILK-351BFCB_2022	Y	Y	MILK-351BFCB		2022-02-02	110	UK	UK-ENG	N			BA.2	UK25641	del_trans_23788	UK25641_1
England_MILK-351DEDB_2022	Y	Y	MILK-351DEDB		2022-02-01	110	UK	UK-ENG	N			BA.1.1	UK38807	del_trans_52903	
England_MILK-351DE80_2022	Y	Y	MILK-351DE80		2022-02-01	110	UK	UK-ENG	N			BA.1	UK43572	del_trans_158008	
England_MILK-351D8A0_2022	Y	Y	MILK-351D8A0		2022-02-03	110	UK	UK-ENG	Y			BA.1.1	UK25929	del_trans_106409	UK25929_1.1
England_MILK-351DEF9_2022	Y	Y	MILK-351DEF9		2022-02-01	110	UK	UK-ENG	N			BA.1.1	UK33350	del_trans_148304	UK33350_1
England_MILK-351C249_2022	Y	Y	MILK-351C249		2022-02-02	110	UK	UK-ENG	N			BA.1	UK26227	del_trans_242519	UK26227_1
England_MILK-351DA5F_2022	Y	Y	MILK-351DA5F		2022-02-02	110	UK	UK-ENG	N			BA.1	UK26308	del_trans_254096	UK26308_1.457
England_MILK-351DB10_2022	Y	Y	MILK-351DB10		2022-02-01	110	UK	UK-ENG	N			BA.1.1	UK33350	del_trans_148304	UK33350_1
England_MILK-351DF05_2022	Y	Y	MILK-351DF05		2022-02-01	110	UK	UK-ENG	N			BA.1.1	UK41616	del_trans_126692	UK41616_1
England_MILK-3527D68_2022	Y	Y	MILK-3527D68		2022-02-02	110	UK	UK-ENG	Y			BA.1.1	UK25670	del_trans_51055	UK25670_1.16
England_MILK-3527E74_2022	Y	Y	MILK-3527E74		2022-02-02	110	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.231
England_MILK-3527CC5_2022	Y	Y	MILK-3527CC5		2022-02-02	110	UK	UK-ENG	Y			BA.1.1	UK25987	del_trans_146612	UK25987_1
England_MILK-35279BF_2022	Y	Y	MILK-35279BF		2022-02-02	110	UK	UK-ENG	Y			BA.1.1	UK28177	del_trans_114741	UK28177_1.1
England_MILK-3527A07_2022	Y	Y	MILK-3527A07		2022-02-02	110	UK	UK-ENG	Y			BA.1	UK32130	del_trans_325625	UK32130_1.1
England_MILK-3527EB0_2022	Y	Y	MILK-3527EB0		2022-02-02	110	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1
England_MILK-3527339_2022	Y	Y	MILK-3527339		2022-02-02	110	UK	UK-ENG	Y			BA.1	UK45330	del_trans_277048	UK45330_1
England_MILK-3526FAF_2022	Y	Y	MILK-3526FAF		2022-02-02	110	UK	UK-ENG	Y			BA.1.1	UK25808	del_trans_91410	UK25808_1
England_MILK-3526EB1_2022	Y	Y	MILK-3526EB1		2022-02-02	110	UK	UK-ENG	Y			BA.1	UK28998	del_trans_268510	UK28998_1
England_MILK-352715D_2022	Y	Y	MILK-352715D		2022-02-02	110	UK	UK-ENG	Y			BA.1	UK26097	del_trans_183498	UK26097_1
England_MILK-3527ECF_2022	Y	Y	MILK-3527ECF		2022-02-02	110	UK	UK-ENG	Y			BA.1.1	UK40187	del_trans_78462	UK40187_1
England_MILK-3527C2F_2022	Y	Y	MILK-3527C2F		2022-02-02	110	UK	UK-ENG	Y			BA.1	UK28527	del_trans_195843	UK28527_1.3.1
England_MILK-3526F45_2022	Y	Y	MILK-3526F45		2022-02-02	110	UK	UK-ENG	Y			BA.1	UK26924	del_trans_382432	UK26924_1
England_MILK-3527E56_2022	Y	Y	MILK-3527E56		2022-02-02	110	UK	UK-ENG	Y			BA.2	UK37190	del_trans_19355	UK37190_1
England_MILK-3527EED_2022	Y	Y	MILK-3527EED		2022-02-02	110	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.72.1
England_MILK-3527287_2022	Y	Y	MILK-3527287		2022-02-02	110	UK	UK-ENG	Y			BA.1.1	UK25670	del_trans_51055	UK25670_1.6.3.1
England_MILK-3527B5F_2022	Y	Y	MILK-3527B5F		2022-02-02	110	UK	UK-ENG	Y			BA.1.1	UK25667	del_trans_50661	UK25667_1
England_MILK-3527AF8_2022	Y	Y	MILK-3527AF8		2022-02-02	110	UK	UK-ENG	N			BA.1.1	UK27911	del_trans_104762	UK27911_1.6
England_LSPA-34F85D2_2022	Y	Y	LSPA-34F85D2		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-34F8596_2022	Y	Y	LSPA-34F8596		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-34F81CF_2022	Y	Y	LSPA-34F81CF		2022-01-29	109	UK	UK-ENG	Y			BA.1			
England_LSPA-34F8587_2022	Y	Y	LSPA-34F8587		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-34F83E7_2022	Y	Y	LSPA-34F83E7		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_MILK-34ECA69_2022	Y	Y	MILK-34ECA69		2022-01-31	110	UK	UK-ENG	Y			BA.1.1			
England_MILK-34EB3BA_2022	Y	Y	MILK-34EB3BA		2022-01-31	110	UK	UK-ENG	N			BA.1			
England_MILK-34EA04B_2022	Y	Y	MILK-34EA04B		2022-01-31	110	UK	UK-ENG	N			BA.2			
England_LSPA-3508574_2022	Y	Y	LSPA-3508574		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-3508529_2022	Y	Y	LSPA-3508529		2022-01-29	109	UK	UK-ENG	Y			BA.1.1			
England_LSPA-35088F3_2022	Y	Y	LSPA-35088F3		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-35085FC_2022	Y	Y	LSPA-35085FC		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-350B025_2022	Y	Y	LSPA-350B025		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-35087C9_2022	Y	Y	LSPA-35087C9		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-350B0CB_2022	Y	Y	LSPA-350B0CB		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3508741_2022	Y	Y	LSPA-3508741		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3508662_2022	Y	Y	LSPA-3508662		2022-01-29	109	UK	UK-ENG	Y			BA.1			
England_LSPA-35087BA_2022	Y	Y	LSPA-35087BA		2022-01-30	110	UK	UK-ENG	N			BA.1.1			
England_LSPA-350887B_2022	Y	Y	LSPA-350887B		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_MILK-34E806B_2022	Y	Y	MILK-34E806B		2022-01-30	110	UK	UK-ENG	N			BA.1	UK28472	del_trans_186781	UK28472_1.19
England_LSPA-34EA3E8_2022	Y	Y	LSPA-34EA3E8		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK41619	del_trans_126714	UK41619_1
England_MILK-34E83EA_2022	Y	Y	MILK-34E83EA		2022-01-30	110	UK	UK-ENG	N			BA.1	UK28472	del_trans_186781	UK28472_1.19
England_LSPA-34EA3AC_2022	Y	Y	LSPA-34EA3AC		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1.425
England_MILK-34E812C_2022	Y	Y	MILK-34E812C		2022-01-30	110	UK	UK-ENG	N			BA.1	UK28472	del_trans_186781	UK28472_1.19.1
England_LSPA-34EA3D9_2022	Y	Y	LSPA-34EA3D9		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1.183.1
England_LSPA-34EA773_2022	Y	Y	LSPA-34EA773		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK25781	del_trans_77264	UK25781_1
England_LSPA-34EA6B2_2022	Y	Y	LSPA-34EA6B2		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.1588
England_LSPA-34EA281_2022	Y	Y	LSPA-34EA281		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK28967	del_trans_257354	UK28967_1.3.1.1
England_LSPA-34EA6A3_2022	Y	Y	LSPA-34EA6A3		2022-01-28	109	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.652
England_LSPA-34EA6C1_2022	Y	Y	LSPA-34EA6C1		2022-01-28	109	UK	UK-ENG	Y			BA.1.1	UK25670	del_trans_51055	UK25670_1
England_LSPA-34DE7FA_2022	Y	Y	LSPA-34DE7FA		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.208.1
England_MILK-34E375C_2022	Y	Y	MILK-34E375C		2022-01-31	110	UK	UK-ENG	N			BA.1	UK33593	del_trans_200628	UK33593_1.3.1
England_LSPA-34DE89D_2022	Y	Y	LSPA-34DE89D		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK25771	del_trans_64710	UK25771_1.212.2
England_LSPA-34DE851_2022	Y	Y	LSPA-34DE851		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK25667	del_trans_50661	UK25667_1.633
England_LSPA-34DE9E5_2022	Y	Y	LSPA-34DE9E5		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.198
England_LSPA-34E091D_2022	Y	Y	LSPA-34E091D		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26097	del_trans_183498	UK26097_1.6
England_LSPA-34DEB0D_2022	Y	Y	LSPA-34DEB0D		2022-01-27	109	UK	UK-ENG	Y			BA.1	UK26393	del_trans_262825	UK26393_1
England_LSPA-34DE727_2022	Y	Y	LSPA-34DE727		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.1519
England_LSPA-34DEAA6_2022	Y	Y	LSPA-34DEAA6		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26260	del_trans_245842	UK26260_1
England_LSPA-34DE781_2022	Y	Y	LSPA-34DE781		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1.1519
England_LSPA-34E91FE_2022	Y	Y	LSPA-34E91FE		2022-01-28	109	UK	UK-ENG	Y			BA.1.1	UK33132	del_trans_120954	UK33132_1
England_LSPA-34E90E2_2022	Y	Y	LSPA-34E90E2		2022-01-28	109	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-34E90F1_2022	Y	Y	LSPA-34E90F1		2022-01-27	109	UK	UK-ENG	Y			BA.1	UK26090	del_trans_180868	UK26090_1.72
England_LSPA-34E8942_2022	Y	Y	LSPA-34E8942		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26666	del_trans_341161	UK26666_1.107
England_LSPA-34E9219_2022	Y	Y	LSPA-34E9219		2022-01-28	109	UK	UK-ENG	Y			BA.1	UK26404	del_trans_264425	UK26404_1.5
England_LSPA-34E945F_2022	Y	Y	LSPA-34E945F		2022-01-28	109	UK	UK-ENG	Y			BA.1	UK26097	del_trans_183498	UK26097_1.11.1
England_LSPA-34E8960_2022	Y	Y	LSPA-34E8960		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-34E85B7_2022	Y	Y	LSPA-34E85B7		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.11.1.2
England_LSPA-34E8AA9_2022	Y	Y	LSPA-34E8AA9		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK22668	del_trans_164955	UK22668_1.1173
England_LSPA-34E85C6_2022	Y	Y	LSPA-34E85C6		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK28315	del_trans_151322	UK28315_1.1
England_LSPA-34E8AC7_2022	Y	Y	LSPA-34E8AC7		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK28315	del_trans_151322	UK28315_1.1
England_LSPA-34E9431_2022	Y	Y	LSPA-34E9431		2022-01-28	109	UK	UK-ENG	Y			BA.1	UK26604	del_trans_329080	UK26604_1.402
England_LSPA-34E8951_2022	Y	Y	LSPA-34E8951		2022-01-29	109	UK	UK-ENG	N			BA.1	UK26598	del_trans_387225	UK26598_1.46
England_LSPA-34E87EE_2022	Y	Y	LSPA-34E87EE		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK30061	del_trans_97007	UK30061_1.9
England_LSPA-34E92DD_2022	Y	Y	LSPA-34E92DD		2022-01-28	109	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-34E8863_2022	Y	Y	LSPA-34E8863		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-34E93DA_2022	Y	Y	LSPA-34E93DA		2022-01-26	109	UK	UK-ENG	Y			BA.1	UK26404	del_trans_264425	UK26404_1.5
England_LSPA-34E8A9A_2022	Y	Y	LSPA-34E8A9A		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK30318	del_trans_115456	UK30318_1
England_LSPA-34E88CD_2022	Y	Y	LSPA-34E88CD		2022-01-28	109	UK	UK-ENG	Y			BA.1.1	UK25805	del_trans_110316	UK25805_1.18.1
England_LSPA-34E8520_2022	Y	Y	LSPA-34E8520		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK25785	del_trans_83225	UK25785_1.11.1
England_LSPA-34E8766_2022	Y	Y	LSPA-34E8766		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26308	del_trans_254096	UK26308_1.2.10
England_LSPA-34E7882_2022	Y	Y	LSPA-34E7882		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26666	del_trans_341161	UK26666_1.107
England_LSPA-34E6FE8_2022	Y	Y	LSPA-34E6FE8		2022-01-28	109	UK	UK-ENG	Y			BA.1.1	UK28315	del_trans_151322	UK28315_1
England_LSPA-34E7530_2022	Y	Y	LSPA-34E7530		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK25805	del_trans_110316	UK25805_1.18.1
England_LSPA-34E70F3_2022	Y	Y	LSPA-34E70F3		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-34E6883_2022	Y	Y	LSPA-34E6883		2022-01-28	109	UK	UK-ENG	N			BA.1.1	UK27273	del_trans_50685	UK27273_1.2.3
England_LSPA-34E6E36_2022	Y	Y	LSPA-34E6E36		2022-01-28	109	UK	UK-ENG	Y			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-34E7424_2022	Y	Y	LSPA-34E7424		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK26260	del_trans_245842	UK26260_1
England_LSPA-34E7846_2022	Y	Y	LSPA-34E7846		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK29517	del_trans_64721	UK29517_1.20
England_LSPA-34E703F_2022	Y	Y	LSPA-34E703F		2022-01-28	109	UK	UK-ENG	Y			BA.1.1	UK25877	del_trans_100978	UK25877_1
England_LSPA-34E73BE_2022	Y	Y	LSPA-34E73BE		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK34352	del_trans_330141	UK34352_1.12
England_LSPA-34E77C1_2022	Y	Y	LSPA-34E77C1		2022-01-29	109	UK	UK-ENG	Y			BA.1	UK46929	del_trans_373634	UK46929_1.1
England_LSPA-34E773A_2022	Y	Y	LSPA-34E773A		2022-01-29	109	UK	UK-ENG	Y			BA.1.1	UK40460	del_trans_95434	UK40460_1
England_LSPA-3503852_2022	Y	Y	LSPA-3503852		2022-01-30	110	UK	UK-ENG	Y			BA.2			
England_LSPA-35051A0_2022	Y	Y	LSPA-35051A0		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-3504FA7_2022	Y	Y	LSPA-3504FA7		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3505164_2022	Y	Y	LSPA-3505164		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-350535F_2022	Y	Y	LSPA-350535F		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3503A4D_2022	Y	Y	LSPA-3503A4D		2022-01-31	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3503BC2_2022	Y	Y	LSPA-3503BC2		2022-01-31	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3503A5C_2022	Y	Y	LSPA-3503A5C		2022-01-31	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3503BE0_2022	Y	Y	LSPA-3503BE0		2022-01-31	110	UK	UK-ENG	Y			BA.1			
England_LSPA-3505498_2022	Y	Y	LSPA-3505498		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-3503931_2022	Y	Y	LSPA-3503931		2022-01-31	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-350536E_2022	Y	Y	LSPA-350536E		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3505489_2022	Y	Y	LSPA-3505489		2022-01-29	109	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3504FF2_2022	Y	Y	LSPA-3504FF2		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-3505173_2022	Y	Y	LSPA-3505173		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-350529E_2022	Y	Y	LSPA-350529E		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-3504F5C_2022	Y	Y	LSPA-3504F5C		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3504F6B_2022	Y	Y	LSPA-3504F6B		2022-01-29	109	UK	UK-ENG	Y			BA.1			
England_LSPA-3503D53_2022	Y	Y	LSPA-3503D53		2022-01-29	109	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3503A01_2022	Y	Y	LSPA-3503A01		2022-01-31	110	UK	UK-ENG	Y			BA.2			
England_LSPA-3505094_2022	Y	Y	LSPA-3505094		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3503AE3_2022	Y	Y	LSPA-3503AE3		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3503CDE_2022	Y	Y	LSPA-3503CDE		2022-01-31	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3505085_2022	Y	Y	LSPA-3505085		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3505076_2022	Y	Y	LSPA-3505076		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-3505322_2022	Y	Y	LSPA-3505322		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3503B0E_2022	Y	Y	LSPA-3503B0E		2022-01-31	110	UK	UK-ENG	Y			BA.1			
England_LSPA-35037BF_2022	Y	Y	LSPA-35037BF		2022-01-31	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3504FB6_2022	Y	Y	LSPA-3504FB6		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-3504FD4_2022	Y	Y	LSPA-3504FD4		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-35051DD_2022	Y	Y	LSPA-35051DD		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-350537D_2022	Y	Y	LSPA-350537D		2022-01-30	110	UK	UK-ENG	Y			BA.1.1			
England_LSPA-3503C47_2022	Y	Y	LSPA-3503C47		2022-01-31	110	UK	UK-ENG	Y			BA.1			
England_LSPA-3505270_2022	Y	Y	LSPA-3505270		2022-01-30	110	UK	UK-ENG	Y			BA.1			
England_LSPA-3503C56_2022	Y	Y	LSPA-3503C56		2022-01-31	110	UK	UK-ENG	Y			BA.2			
England_MILK-34DB308_2022	Y	Y	MILK-34DB308		2022-01-30	110	UK	UK-ENG	N			BA.1	UK26099	del_trans_183838	UK26099_1.26
