sequence_name,is_uk,is_cog_uk,central_sample_id,secondary_identifier,sample_date,epi_week,country,adm1,is_surveillance,is_travel_history,travel_history,lineage,uk_lineage,del_lineage,phylotype
England/LSPA-351139C/2022,Y,Y,LSPA-351139C,,2022-01-31,110,UK,UK-ENG,N,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/MILK-3559D6D/2022,Y,Y,MILK-3559D6D,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK25830,del_trans_92854,UK25830_1
England/MILK-355A3E2/2022,Y,Y,MILK-355A3E2,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK29235,del_trans_324544,UK29235_1.1.2.2
England/MILK-355A009/2022,Y,Y,MILK-355A009,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK25771,del_trans_64710,UK25771_1.532
England/MILK-3559EA6/2022,Y,Y,MILK-3559EA6,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK29235,del_trans_324544,UK29235_1.1.2.2
England/MILK-355A397/2022,Y,Y,MILK-355A397,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK25955,del_trans_107412,UK25955_1.1
England/MILK-355A2F4/2022,Y,Y,MILK-355A2F4,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK34139,del_trans_291809,UK34139_1
England/MILK-3559C33/2022,Y,Y,MILK-3559C33,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK25830,del_trans_92854,UK25830_1
England/MILK-3559C7F/2022,Y,Y,MILK-3559C7F,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26121,del_trans_194969,UK26121_1.6.1.1
England/MILK-355993C/2022,Y,Y,MILK-355993C,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK29272,del_trans_325033,UK29272_1.1
England/MILK-355A379/2022,Y,Y,MILK-355A379,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK27795,del_trans_92079,UK27795_1.17
England/MILK-355A27C/2022,Y,Y,MILK-355A27C,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26682,del_trans_344854,UK26682_1.18
England/MILK-355992D/2022,Y,Y,MILK-355992D,,2022-02-02,110,UK,UK-ENG,N,,,BA.1.1,UK25830,del_trans_92854,UK25830_1
England/MILK-355A34C/2022,Y,Y,MILK-355A34C,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK28094,del_trans_113852,UK28094_1.1.3
England/LSPA-35641DC/2022,Y,Y,LSPA-35641DC,,2022-02-02,110,UK,UK-ENG,N,,,AY.4,UK11893,del_trans_470951,UK11893_1.227.1.1.1.1.1.4.4.504.1.2.5.1.11.1
England/LSPA-356434F/2022,Y,Y,LSPA-356434F,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26598,del_trans_387225,UK26598_1.39
England/LSPA-35640DF/2022,Y,Y,LSPA-35640DF,,2022-02-02,110,UK,UK-ENG,N,,,BA.1,UK26122,del_trans_194970,UK26122_1.8
England/LSPA-35641AF/2022,Y,Y,LSPA-35641AF,,2022-02-02,110,UK,UK-ENG,N,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-3564330/2022,Y,Y,LSPA-3564330,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.76.2.1.1
England/LSPA-3564215/2022,Y,Y,LSPA-3564215,,2022-02-02,110,UK,UK-ENG,N,,,BA.1,UK22668,del_trans_164955,UK22668_1.1013
England/LSPA-356441F/2022,Y,Y,LSPA-356441F,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK22668,del_trans_164955,UK22668_1
England/LSPA-3564497/2022,Y,Y,LSPA-3564497,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK34038,del_trans_281329,UK34038_1
England/LSPA-3564048/2022,Y,Y,LSPA-3564048,,2022-02-02,110,UK,UK-ENG,N,,,BA.1,UK26097,del_trans_183498,UK26097_1.11
England/LSPA-35643B8/2022,Y,Y,LSPA-35643B8,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK22668,del_trans_164955,UK22668_1.1375.1
England/LSPA-3564172/2022,Y,Y,LSPA-3564172,,2022-02-02,110,UK,UK-ENG,N,,,BA.1.1,UK30061,del_trans_97007,UK30061_1.9.1
England/LSPA-35641FA/2022,Y,Y,LSPA-35641FA,,2022-02-02,110,UK,UK-ENG,N,,,BA.2,UK25641,del_trans_23788,UK25641_1.1.1.5
England/LSPA-3564585/2022,Y,Y,LSPA-3564585,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26598,del_trans_387225,UK26598_1.53
England/LSPA-3564118/2022,Y,Y,LSPA-3564118,,2022-02-02,110,UK,UK-ENG,N,,,BA.1.1,UK28315,del_trans_151322,UK28315_1.5.1
England/LSPA-3563D60/2022,Y,Y,LSPA-3563D60,,2022-02-02,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.72.1.2
England/LSPA-35643E5/2022,Y,Y,LSPA-35643E5,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK28248,del_trans_147117,UK28248_1
England/LSPA-35643D6/2022,Y,Y,LSPA-35643D6,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK32927,del_trans_95048,UK32927_1.2.1.2.1
England/LSPA-356296D/2022,Y,Y,LSPA-356296D,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26070,del_trans_165224,UK26070_1
England/LSPA-356295E/2022,Y,Y,LSPA-356295E,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26260,del_trans_245842,UK26260_1
England/LSPA-3562AB5/2022,Y,Y,LSPA-3562AB5,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK32927,del_trans_95048,UK32927_1.2.1.2.1
England/LSPA-3562578/2022,Y,Y,LSPA-3562578,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK27882,del_trans_102545,UK27882_1.1
England/LSPA-356299A/2022,Y,Y,LSPA-356299A,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25771,del_trans_64710,UK25771_1
England/LSPA-3562A00/2022,Y,Y,LSPA-3562A00,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-3562A2E/2022,Y,Y,LSPA-3562A2E,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26070,del_trans_165224,UK26070_1.235
England/MILK-355EBF5/2022,Y,Y,MILK-355EBF5,,2022-02-03,110,UK,UK-ENG,Y,,,BA.2,UK26836,del_trans_18239,UK26836_1
England/MILK-355ED3B/2022,Y,Y,MILK-355ED3B,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1,UK28590,del_trans_202901,UK28590_1
England/MILK-355EFAE/2022,Y,Y,MILK-355EFAE,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/MILK-355EB5F/2022,Y,Y,MILK-355EB5F,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1.1,UK25670,del_trans_51055,UK25670_1.91.1
England/MILK-355ED68/2022,Y,Y,MILK-355ED68,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1.1,UK25667,del_trans_50661,UK25667_1.177
England/MILK-355ECD4/2022,Y,Y,MILK-355ECD4,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26598,del_trans_387225,UK26598_1.46
England/MILK-355EE38/2022,Y,Y,MILK-355EE38,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1,UK45930,del_trans_324951,UK45930_1.2.2
England/MILK-355F013/2022,Y,Y,MILK-355F013,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1,UK26308,del_trans_254096,UK26308_1.479
England/MILK-355EC7A/2022,Y,Y,MILK-355EC7A,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1.1,UK25805,del_trans_110316,UK25805_1.52
England/MILK-355EBC8/2022,Y,Y,MILK-355EBC8,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26598,del_trans_387225,UK26598_1.46
England/MILK-355ECB6/2022,Y,Y,MILK-355ECB6,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK25785,del_trans_83225,UK25785_1.72.1.4
England/MILK-355EC3E/2022,Y,Y,MILK-355EC3E,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26598,del_trans_387225,UK26598_1.46
England/MILK-355F004/2022,Y,Y,MILK-355F004,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1,UK46275,del_trans_333378,UK46275_1
England/MILK-355EEB0/2022,Y,Y,MILK-355EEB0,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1,UK26404,del_trans_264425,UK26404_1
England/MILK-355EE74/2022,Y,Y,MILK-355EE74,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26598,del_trans_387225,UK26598_1.46
England/MILK-355EDB3/2022,Y,Y,MILK-355EDB3,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/MILK-355ECE3/2022,Y,Y,MILK-355ECE3,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/MILK-355EF9F/2022,Y,Y,MILK-355EF9F,,2022-02-03,110,UK,UK-ENG,Y,,,BA.2,UK26836,del_trans_18239,UK26836_1.3
England/MILK-355EDE0/2022,Y,Y,MILK-355EDE0,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK43045,del_trans_152471,UK43045_1.3.1
England/MILK-355EF26/2022,Y,Y,MILK-355EF26,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1.1,UK25667,del_trans_50661,UK25667_1.676
England/MILK-355EE56/2022,Y,Y,MILK-355EE56,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1,UK26404,del_trans_264425,UK26404_1
England/MILK-3555068/2022,Y,Y,MILK-3555068,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26681,del_trans_344847,UK26681_1.707
England/MILK-35551DE/2022,Y,Y,MILK-35551DE,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26121,del_trans_194969,UK26121_1.6.1.1
England/MILK-3554E9C/2022,Y,Y,MILK-3554E9C,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26121,del_trans_194969,UK26121_1.6.1
England/MILK-355BA55/2022,Y,Y,MILK-355BA55,,2022-02-02,110,UK,UK-ENG,N,,,BA.2,UK25642,del_trans_11063,UK25642_1.60.1.2
England/MILK-355504A/2022,Y,Y,MILK-355504A,,2022-02-03,110,UK,UK-ENG,N,,,BA.2,UK25641,del_trans_23788,UK25641_1.31.1.3
England/LSPA-3573E1F/2022,Y,Y,LSPA-3573E1F,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26397,del_trans_263599,UK26397_1.37
England/MILK-3579417/2022,Y,Y,MILK-3579417,,2022-02-04,110,UK,UK-ENG,N,,,BA.1.1,UK28315,del_trans_151322,UK28315_1.1
England/MILK-3579383/2022,Y,Y,MILK-3579383,,2022-02-04,110,UK,UK-ENG,N,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/LSPA-3573CE8/2022,Y,Y,LSPA-3573CE8,,2022-02-02,110,UK,UK-ENG,N,,,BA.2,UK25642,del_trans_11063,UK25642_1.33
England/MILK-3579268/2022,Y,Y,MILK-3579268,,2022-02-04,110,UK,UK-ENG,N,,,BA.1,UK45347,del_trans_278389,UK45347_1.1.6.1
England/LSPA-3573D6D/2022,Y,Y,LSPA-3573D6D,,2022-02-02,110,UK,UK-ENG,N,,,BA.1,UK26681,del_trans_344847,UK26681_1.206.1
England/MILK-3579356/2022,Y,Y,MILK-3579356,,2022-02-04,110,UK,UK-ENG,N,,,BA.1,UK26604,del_trans_329080,UK26604_1.285
England/MILK-35792FF/2022,Y,Y,MILK-35792FF,,2022-02-04,110,UK,UK-ENG,N,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/MILK-3579480/2022,Y,Y,MILK-3579480,,2022-02-04,110,UK,UK-ENG,N,,,BA.1.1,UK41967,del_trans_129347,
England/MILK-35793A1/2022,Y,Y,MILK-35793A1,,2022-02-04,110,UK,UK-ENG,N,,,BA.1,UK26260,del_trans_245842,UK26260_1
England/LSPA-3573C06/2022,Y,Y,LSPA-3573C06,,2022-02-02,110,UK,UK-ENG,N,,,BA.1.1,UK25780,del_trans_77262,UK25780_1.18
England/MILK-3579444/2022,Y,Y,MILK-3579444,,2022-02-04,110,UK,UK-ENG,N,,,BA.1.1,UK25667,del_trans_50661,UK25667_1.35.2
England/LSPA-35715FE/2022,Y,Y,LSPA-35715FE,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26113,del_trans_191324,UK26113_1.8
England/LSPA-3571190/2022,Y,Y,LSPA-3571190,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26062,del_trans_159428,UK26062_1
England/LSPA-3571321/2022,Y,Y,LSPA-3571321,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26260,del_trans_245842,UK26260_1
England/LSPA-3571118/2022,Y,Y,LSPA-3571118,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/LSPA-35714B5/2022,Y,Y,LSPA-35714B5,,2022-02-02,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.72.1
England/LSPA-357138B/2022,Y,Y,LSPA-357138B,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK33135,del_trans_120985,UK33135_1
England/LSPA-357139A/2022,Y,Y,LSPA-357139A,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK28467,del_trans_183842,UK28467_1
England/MILK-357AA50/2022,Y,Y,MILK-357AA50,,2022-02-04,110,UK,UK-ENG,N,,,BA.1,UK45391,del_trans_281078,UK45391_1.2.1.1
England/LSPA-35714A6/2022,Y,Y,LSPA-35714A6,,2022-02-02,110,UK,UK-ENG,N,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/LSPA-357151C/2022,Y,Y,LSPA-357151C,,2022-02-02,110,UK,UK-ENG,N,,,BA.1,UK45556,del_trans_288843,UK45556_1.1
England/LSPA-3571330/2022,Y,Y,LSPA-3571330,,2022-02-03,110,UK,UK-ENG,N,,,BA.2,UK37780,del_trans_24160,UK37780_1.15
England/LSPA-35710EE/2022,Y,Y,LSPA-35710EE,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.31
England/LSPA-3571585/2022,Y,Y,LSPA-3571585,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26308,del_trans_254096,UK26308_1.457
England/LSPA-3575994/2022,Y,Y,LSPA-3575994,,2022-02-02,110,UK,UK-ENG,N,,,BA.1,UK31311,del_trans_328455,UK31311_1.1.1
England/LSPA-3571646/2022,Y,Y,LSPA-3571646,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26681,del_trans_344847,UK26681_1.131.2
England/LSPA-3571172/2022,Y,Y,LSPA-3571172,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK22668,del_trans_164955,UK22668_1.1640
England/LSPA-357141F/2022,Y,Y,LSPA-357141F,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-35712E8/2022,Y,Y,LSPA-35712E8,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK26397,del_trans_263599,UK26397_1.1883
England/LSPA-3571619/2022,Y,Y,LSPA-3571619,,2022-02-02,110,UK,UK-ENG,N,,,BA.1.1,UK41619,del_trans_126714,UK41619_1
England/LSPA-3560FC7/2022,Y,Y,LSPA-3560FC7,,2022-01-30,110,UK,UK-ENG,Y,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/LSPA-3561EC9/2022,Y,Y,LSPA-3561EC9,,2022-02-01,110,UK,UK-ENG,Y,,,BA.1,UK26308,del_trans_254096,UK26308_1
England/LSPA-3561D35/2022,Y,Y,LSPA-3561D35,,2022-02-01,110,UK,UK-ENG,Y,,,BA.1,UK26397,del_trans_263599,UK26397_1
England/LSPA-35610C3/2022,Y,Y,LSPA-35610C3,,2022-02-01,110,UK,UK-ENG,Y,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/LSPA-3561EBA/2022,Y,Y,LSPA-3561EBA,,2022-02-01,110,UK,UK-ENG,Y,,,BA.1,UK26834,del_trans_369934,UK26834_1.11.1
England/LSPA-3561A5C/2022,Y,Y,LSPA-3561A5C,,2022-01-31,110,UK,UK-ENG,N,,,BA.1.1,UK25830,del_trans_92854,UK25830_1
England/LSPA-3561F7B/2022,Y,Y,LSPA-3561F7B,,2022-01-31,110,UK,UK-ENG,N,,,BA.1,UK26896,del_trans_380253,UK26896_1.1
England/MILK-3551442/2022,Y,Y,MILK-3551442,,2022-02-02,110,UK,UK-ENG,N,,,BA.1,UK26598,del_trans_387225,UK26598_1.46
England/LSPA-35606B3/2022,Y,Y,LSPA-35606B3,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25667,del_trans_50661,UK25667_1.161
England/LSPA-3560B1E/2022,Y,Y,LSPA-3560B1E,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK44773,del_trans_246310,UK44773_1.1.1
England/LSPA-3560237/2022,Y,Y,LSPA-3560237,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK28197,del_trans_114882,UK28197_1.1.1.4
England/LSPA-356062C/2022,Y,Y,LSPA-356062C,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/LSPA-356063B/2022,Y,Y,LSPA-356063B,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK32927,del_trans_95048,UK32927_1.7
England/LSPA-3560695/2022,Y,Y,LSPA-3560695,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.96.1.1
England/LSPA-35606A4/2022,Y,Y,LSPA-35606A4,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.96.1.1
England/LSPA-356098D/2022,Y,Y,LSPA-356098D,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25667,del_trans_50661,UK25667_1
England/LSPA-3560246/2022,Y,Y,LSPA-3560246,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK30318,del_trans_115456,UK30318_1
England/LSPA-3560B2D/2022,Y,Y,LSPA-3560B2D,,2022-02-01,110,UK,UK-ENG,N,,,BA.2,UK25641,del_trans_23788,UK25641_1
England/LSPA-356070B/2022,Y,Y,LSPA-356070B,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK41619,del_trans_126714,UK41619_1
England/LSPA-35607B0/2022,Y,Y,LSPA-35607B0,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25877,del_trans_100978,UK25877_1.7.2
England/LSPA-3560A11/2022,Y,Y,LSPA-3560A11,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26678,del_trans_342364,UK26678_1.28.2
England/LSPA-356099C/2022,Y,Y,LSPA-356099C,,2022-01-31,110,UK,UK-ENG,N,,,BA.1.1,UK32888,del_trans_90823,UK32888_1.19.1
England/LSPA-3560AD5/2022,Y,Y,LSPA-3560AD5,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26404,del_trans_264425,UK26404_1
England/LSPA-356061D/2022,Y,Y,LSPA-356061D,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK33185,del_trans_121634,UK33185_1.1.1
England/LSPA-3560AE4/2022,Y,Y,LSPA-3560AE4,,2022-01-31,110,UK,UK-ENG,N,,,BA.1,UK26308,del_trans_254096,UK26308_1.356
England/LSPA-35606FF/2022,Y,Y,LSPA-35606FF,,2022-01-31,110,UK,UK-ENG,N,,,BA.1.1,UK41293,del_trans_121039,UK41293_1
England/LSPA-3560A7B/2022,Y,Y,LSPA-3560A7B,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.76.2.1.1
England/LSPA-3560AB7/2022,Y,Y,LSPA-3560AB7,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK22668,del_trans_164955,UK22668_1.865
England/LSPA-35607DE/2022,Y,Y,LSPA-35607DE,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK28315,del_trans_151322,UK28315_1
England/LSPA-3560B87/2022,Y,Y,LSPA-3560B87,,2022-01-31,110,UK,UK-ENG,N,,,BA.1,UK28590,del_trans_202901,UK28590_1
England/LSPA-3560A4E/2022,Y,Y,LSPA-3560A4E,,2022-01-31,110,UK,UK-ENG,N,,,BA.1,UK26678,del_trans_342364,UK26678_1.28.2.1
England/LSPA-3560C1B/2022,Y,Y,LSPA-3560C1B,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25670,del_trans_51055,UK25670_1.91.1
England/LSPA-3560A6C/2022,Y,Y,LSPA-3560A6C,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK44170,del_trans_211076,UK44170_1.1
England/LSPA-3560659/2022,Y,Y,LSPA-3560659,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26653,del_trans_339030,UK26653_1.16
England/LSPA-3560AC6/2022,Y,Y,LSPA-3560AC6,,2022-01-31,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.76.2
England/LSPA-3560A20/2022,Y,Y,LSPA-3560A20,,2022-01-31,110,UK,UK-ENG,N,,,BA.1,UK26678,del_trans_342364,UK26678_1.28.2.1
England/LSPA-3560AA8/2022,Y,Y,LSPA-3560AA8,,2022-01-31,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.286
England/LSPA-35609D8/2022,Y,Y,LSPA-35609D8,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25670,del_trans_51055,UK25670_1.6.3
England/LSPA-356071A/2022,Y,Y,LSPA-356071A,,2022-01-31,110,UK,UK-ENG,N,,,BA.1.1,UK25670,del_trans_51055,UK25670_1.91.1
England/LSPA-3560905/2022,Y,Y,LSPA-3560905,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK44170,del_trans_211076,UK44170_1.1
England/LSPA-3560914/2022,Y,Y,LSPA-3560914,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK30696,del_trans_203812,UK30696_1
England/LSPA-35606C2/2022,Y,Y,LSPA-35606C2,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK28315,del_trans_151322,UK28315_1.1
England/LSPA-3560B0F/2022,Y,Y,LSPA-3560B0F,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK33590,del_trans_200230,UK33590_1
England/LSPA-3560A5D/2022,Y,Y,LSPA-3560A5D,,2022-01-31,110,UK,UK-ENG,N,,,BA.1,UK26113,del_trans_191324,UK26113_1.8
England/LSPA-3560B69/2022,Y,Y,LSPA-3560B69,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26657,del_trans_340118,UK26657_1
England/LSPA-35609C9/2022,Y,Y,LSPA-35609C9,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1.72.1
England/LSPA-35602BF/2022,Y,Y,LSPA-35602BF,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25670,del_trans_51055,UK25670_1.91.1
England/LSPA-35609E7/2022,Y,Y,LSPA-35609E7,,2022-02-02,110,UK,UK-ENG,N,,,BA.1,UK26626,del_trans_331566,UK26626_1.1
England/LSPA-355F3ED/2022,Y,Y,LSPA-355F3ED,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK26397,del_trans_263599,UK26397_1.128.3.1
England/LSPA-3560B78/2022,Y,Y,LSPA-3560B78,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK40187,del_trans_78462,UK40187_1.1
England/MILK-3556322/2022,Y,Y,MILK-3556322,,2022-02-03,110,UK,UK-ENG,N,,,BA.1,UK22668,del_trans_164955,UK22668_1.66.2
England/MILK-3556331/2022,Y,Y,MILK-3556331,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK30061,del_trans_97007,UK30061_1.9
England/MILK-356AFEB/2022,Y,Y,MILK-356AFEB,,2022-02-04,110,UK,UK-ENG,N,,,BA.1,UK34009,del_trans_274617,UK34009_1.2
England/LSPA-3564F5A/2022,Y,Y,LSPA-3564F5A,,2022-02-01,110,UK,UK-ENG,N,,,BA.1.1,UK25785,del_trans_83225,UK25785_1
England/MILK-356AE1B/2022,Y,Y,MILK-356AE1B,,2022-02-04,110,UK,UK-ENG,N,,,BA.1,UK26083,del_trans_172983,UK26083_1.182
England/MILK-356AE57/2022,Y,Y,MILK-356AE57,,2022-02-04,110,UK,UK-ENG,N,,,BA.1.1,UK25987,del_trans_146612,UK25987_1
England/MILK-356AD0F/2022,Y,Y,MILK-356AD0F,,2022-02-04,110,UK,UK-ENG,N,,,BA.1,UK28508,del_trans_194083,UK28508_1.1.1.1.1
England/LSPA-3564F69/2022,Y,Y,LSPA-3564F69,,2022-02-01,110,UK,UK-ENG,N,,,BA.1,UK22668,del_trans_164955,UK22668_1.329.1
England/MILK-356B023/2022,Y,Y,MILK-356B023,,2022-02-04,110,UK,UK-ENG,N,,,BA.1.1,UK26013,del_trans_150101,UK26013_1
England/MILK-356B014/2022,Y,Y,MILK-356B014,,2022-02-04,110,UK,UK-ENG,N,,,BA.1,UK28527,del_trans_195843,UK28527_1.3
England/MILK-356B1D5/2022,Y,Y,MILK-356B1D5,,2022-02-04,110,UK,UK-ENG,N,,,BA.1.1,UK33029,del_trans_112101,UK33029_1
England/MILK-3557DF6/2022,Y,Y,MILK-3557DF6,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1.1,UK28315,del_trans_151322,UK28315_1.4
England/MILK-3552CB2/2022,Y,Y,MILK-3552CB2,,2022-02-02,110,UK,UK-ENG,Y,,,BA.1,UK46929,del_trans_373634,UK46929_1.1.2
England/MILK-35580DE/2022,Y,Y,MILK-35580DE,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1.1,UK27273,del_trans_50685,UK27273_1.2
England/MILK-3557F1E/2022,Y,Y,MILK-3557F1E,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1,UK26090,del_trans_180868,UK26090_1.15
England/MILK-3557E4E/2022,Y,Y,MILK-3557E4E,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1,UK26682,del_trans_344854,UK26682_1.18
England/MILK-3558056/2022,Y,Y,MILK-3558056,,2022-02-03,110,UK,UK-ENG,Y,,,BA.2,UK25641,del_trans_23788,UK25641_1.31.1
England/MILK-35537CF/2022,Y,Y,MILK-35537CF,,2022-02-03,110,UK,UK-ENG,N,,,BA.1.1,UK32888,del_trans_90823,UK32888_1.19.1.1
England/MILK-3557B47/2022,Y,Y,MILK-3557B47,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1.1,UK42639,del_trans_148808,UK42639_1
England/MILK-3557EB7/2022,Y,Y,MILK-3557EB7,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1,UK29235,del_trans_324544,UK29235_1.1.2.2
England/MILK-3557E02/2022,Y,Y,MILK-3557E02,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1.1,UK27778,del_trans_88314,UK27778_1.1
England/MILK-3557B83/2022,Y,Y,MILK-3557B83,,2022-02-03,110,UK,UK-ENG,Y,,,BA.1,UK22668,del_trans_164955,UK22668_1
England/MILK-3552C49/2022,Y,Y,MILK-3552C49,,2022-02-02,110,UK,UK-ENG,Y,,,BA.1,UK47738,del_trans_393621,UK47738_1
